2500 0.000014234 
5000 0.000027955 
7500 0.000039349 
10000 0.000057340 
12500 0.000062356 
15000 0.000061479 
17500 0.000075252 
20000 0.000090520 
22500 0.000087864 
25000 0.000093901 
27500 0.000101452 
30000 0.000106382 
32500 0.000101316 
35000 0.000123677 
37500 0.000110326 
40000 0.000109074 
42500 0.000102329 
45000 0.000086610 
47500 0.000093787 
50000 0.000092192
